Month,Project,Internal ID,Item Internal ID,N/C,Attribute,UoM,Source,Index,Value,Product Category,Material Category
31-10-23,,267,2894,91007,Actuals,Amount,NetSuite,10923,2362,Category_46,Material Category 15
31-10-23,,267,2894,91007,Actuals,Qty,NetSuite,10924,502,Category_46,Material Category 15
31-10-23,,267,2625,91007,Actuals,Amount,NetSuite,10925,5,Category_40,Material Category 11
31-10-23,,267,2625,91007,Actuals,Qty,NetSuite,10926,50,Category_40,Material Category 11
31-10-23,,267,4432,91007,Actuals,Amount,NetSuite,10927,198,Category_45,Material Category 14
31-10-23,,267,2689,91007,Actuals,Amount,NetSuite,10928,204,Category_48,Material Category 16
31-10-23,,267,2689,91007,Actuals,Qty,NetSuite,10929,28,Category_48,Material Category 16
31-10-23,,267,2596,91007,Actuals,Amount,NetSuite,10930,133,Category_49,Material Category 17
31-10-23,,267,2596,91007,Actuals,Qty,NetSuite,10931,5,Category_49,Material Category 17
31-10-23,,267,2870,91007,Actuals,Amount,NetSuite,10932,3,Category_43,Material Category 13
31-10-23,,267,2867,91007,Actuals,Amount,NetSuite,10933,19,Category_46,Material Category 15
31-10-23,,267,2766,91007,Actuals,Amount,NetSuite,10934,62,Category_56,Material Category 10
31-10-23,,267,2766,91007,Actuals,Qty,NetSuite,10935,10,Category_56,Material Category 10
31-10-23,,267,2767,91007,Actuals,Amount,NetSuite,10936,31,Category_56,Material Category 10
31-10-23,,267,2767,91007,Actuals,Qty,NetSuite,10937,20,Category_56,Material Category 10
31-10-23,,267,4492,91007,Actuals,Amount,NetSuite,10938,1263,Category_56,Material Category 22
31-10-23,,267,4492,91007,Actuals,Qty,NetSuite,10939,22,Category_56,Material Category 22
31-10-23,,267,2755,91007,Actuals,Amount,NetSuite,10940,90,Category_56,Material Category 7
31-10-23,,267,2757,91007,Actuals,Amount,NetSuite,10941,528,Category_56,Material Category 10
31-10-23,,267,2753,91007,Actuals,Amount,NetSuite,10942,25,Category_56,Material Category 7
31-10-23,,267,4503,91007,Actuals,Amount,NetSuite,10943,1056,Category_56,Material Category 10
31-10-23,,267,4503,91007,Actuals,Qty,NetSuite,10944,5,Category_56,Material Category 10
31-10-23,,267,2737,91007,Actuals,Amount,NetSuite,10945,236,Category_56,Material Category 21
31-10-23,,267,2737,91007,Actuals,Qty,NetSuite,10946,8,Category_56,Material Category 21
31-10-23,,267,2769,91007,Actuals,Amount,NetSuite,10947,2,Category_56,Material Category 19
31-10-23,,267,2769,91007,Actuals,Qty,NetSuite,10948,20,Category_56,Material Category 19
31-10-23,,267,2735,91007,Actuals,Amount,NetSuite,10949,5,Category_56,Material Category 19
31-10-23,,267,2735,91007,Actuals,Qty,NetSuite,10950,2,Category_56,Material Category 19
31-10-23,,267,2744,91007,Actuals,Amount,NetSuite,10951,4,Category_56,Material Category 19
31-10-23,,267,2744,91007,Actuals,Qty,NetSuite,10952,2,Category_56,Material Category 19
31-10-23,,267,4438,91007,Actuals,Qty,NetSuite,10953,2,Category_57,Material Category 20
31-10-23,,267,3000,91007,Actuals,Qty,NetSuite,10954,2,Category_57,Material Category 20
31-10-23,,267,2755,91007,Actuals,Qty,NetSuite,10955,2,Category_56,Material Category 7
31-10-23,,267,2906,91007,Actuals,Qty,NetSuite,10956,2,Category_46,Material Category 15
31-10-23,,267,2602,91007,Actuals,Qty,NetSuite,10957,2,Category_49,Material Category 17
31-10-23,,267,2757,91007,Actuals,Qty,NetSuite,10958,2,Category_56,Material Category 10
31-10-23,,267,2753,91007,Actuals,Qty,NetSuite,10959,2,Category_56,Material Category 7
31-10-23,,267,4487,91007,Actuals,Qty,NetSuite,10960,2,Category_57,Material Category 20
31-10-23,,267,4432,91007,Actuals,Qty,NetSuite,10961,2,Category_45,Material Category 14
31-10-23,,267,2870,91007,Actuals,Qty,NetSuite,10962,2,Category_43,Material Category 13
31-10-23,,267,2867,91007,Actuals,Qty,NetSuite,10963,2,Category_46,Material Category 15
31-10-23,,214,4438,92001,Actuals,Qty,NetSuite,10964,-2,Category_57,Material Category 20
31-10-23,,214,3000,92001,Actuals,Qty,NetSuite,10965,-2,Category_57,Material Category 20
31-10-23,,214,2755,92001,Actuals,Qty,NetSuite,10966,-2,Category_56,Material Category 7
31-10-23,,214,2906,92001,Actuals,Qty,NetSuite,10967,-2,Category_46,Material Category 15
31-10-23,,214,2757,92001,Actuals,Qty,NetSuite,10968,-2,Category_56,Material Category 10
31-10-23,,214,2602,92001,Actuals,Qty,NetSuite,10969,-2,Category_49,Material Category 17
31-10-23,,214,4487,92001,Actuals,Qty,NetSuite,10970,-2,Category_57,Material Category 20
31-10-23,,214,2753,92001,Actuals,Qty,NetSuite,10971,-2,Category_56,Material Category 7
31-10-23,,214,2867,92001,Actuals,Qty,NetSuite,10972,-2,Category_46,Material Category 15
31-10-23,,214,2870,92001,Actuals,Qty,NetSuite,10973,-2,Category_43,Material Category 13
31-10-23,,214,4432,92001,Actuals,Qty,NetSuite,10974,-2,Category_45,Material Category 14
31-10-23,,214,4438,92001,Actuals,Amount,NetSuite,10975,-1380,Category_57,Material Category 20
31-10-23,,214,3000,92001,Actuals,Amount,NetSuite,10976,-2040,Category_57,Material Category 20
31-10-23,,214,3005,92001,Actuals,Amount,NetSuite,10977,-310,Category_57,Material Category 20
31-10-23,,214,3005,92001,Actuals,Qty,NetSuite,10978,-22,Category_57,Material Category 20
31-10-23,,214,4429,92001,Actuals,Amount,NetSuite,10979,-35,Category_49,Material Category 17
31-10-23,,214,4429,92001,Actuals,Qty,NetSuite,10980,-22,Category_49,Material Category 17
31-10-23,,214,3020,92001,Actuals,Amount,NetSuite,10981,-3,Category_40,Material Category 11
31-10-23,,214,3020,92001,Actuals,Qty,NetSuite,10982,-28,Category_40,Material Category 11
31-10-23,,214,2900,92001,Actuals,Amount,NetSuite,10983,-19,Category_46,Material Category 15
31-10-23,,214,2900,92001,Actuals,Qty,NetSuite,10984,-5,Category_46,Material Category 15
31-10-23,,214,3070,92001,Actuals,Amount,NetSuite,10985,-126,Category_48,Material Category 16
31-10-23,,214,3070,92001,Actuals,Qty,NetSuite,10986,-8,Category_48,Material Category 16
31-10-23,,214,2906,92001,Actuals,Amount,NetSuite,10987,-16,Category_46,Material Category 15
31-10-23,,214,2602,92001,Actuals,Amount,NetSuite,10988,-4,Category_49,Material Category 17
31-10-23,,214,4487,92001,Actuals,Amount,NetSuite,10989,-1958,Category_57,Material Category 20
31-10-23,,214,2609,92001,Actuals,Amount,NetSuite,10990,-3,Category_49,Material Category 17
31-10-23,,214,2609,92001,Actuals,Qty,NetSuite,10991,-10,Category_49,Material Category 17
31-10-23,,214,2894,92001,Actuals,Amount,NetSuite,10992,-2035,Category_46,Material Category 15
31-10-23,,214,2894,92001,Actuals,Qty,NetSuite,10993,-502,Category_46,Material Category 15
31-10-23,,214,2867,92001,Actuals,Amount,NetSuite,10994,-16,Category_46,Material Category 15
31-10-23,,214,2625,92001,Actuals,Amount,NetSuite,10995,-3,Category_40,Material Category 11
31-10-23,,214,2625,92001,Actuals,Qty,NetSuite,10996,-50,Category_40,Material Category 11
31-10-23,,214,2870,92001,Actuals,Amount,NetSuite,10997,-3,Category_43,Material Category 13
31-10-23,,214,2689,92001,Actuals,Amount,NetSuite,10998,-194,Category_48,Material Category 16
31-10-23,,214,2689,92001,Actuals,Qty,NetSuite,10999,-28,Category_48,Material Category 16
31-10-23,,214,4432,92001,Actuals,Amount,NetSuite,11000,-172,Category_45,Material Category 14
31-10-23,,214,2596,92001,Actuals,Amount,NetSuite,11001,-135,Category_49,Material Category 17
31-10-23,,214,2596,92001,Actuals,Qty,NetSuite,11002,-5,Category_49,Material Category 17
31-10-23,,214,2766,92001,Actuals,Amount,NetSuite,11003,-59,Category_56,Material Category 10
31-10-23,,214,2766,92001,Actuals,Qty,NetSuite,11004,-10,Category_56,Material Category 10
31-10-23,,214,2767,92001,Actuals,Amount,NetSuite,11005,-28,Category_56,Material Category 10
31-10-23,,214,2767,92001,Actuals,Qty,NetSuite,11006,-20,Category_56,Material Category 10
31-10-23,,214,4492,92001,Actuals,Amount,NetSuite,11007,-1468,Category_56,Material Category 22
31-10-23,,214,4492,92001,Actuals,Qty,NetSuite,11008,-22,Category_56,Material Category 22
31-10-23,,214,2755,92001,Actuals,Amount,NetSuite,11009,-41,Category_56,Material Category 7
31-10-23,,214,2757,92001,Actuals,Amount,NetSuite,11010,-652,Category_56,Material Category 10
31-10-23,,214,4503,92001,Actuals,Amount,NetSuite,11011,-1311,Category_56,Material Category 10
31-10-23,,214,4503,92001,Actuals,Qty,NetSuite,11012,-5,Category_56,Material Category 10
31-10-23,,214,2753,92001,Actuals,Amount,NetSuite,11013,-21,Category_56,Material Category 7
31-10-23,,214,2737,92001,Actuals,Amount,NetSuite,11014,-223,Category_56,Material Category 21
31-10-23,,214,2737,92001,Actuals,Qty,NetSuite,11015,-8,Category_56,Material Category 21
31-10-23,,214,2769,92001,Actuals,Amount,NetSuite,11016,-2,Category_56,Material Category 19
31-10-23,,214,2769,92001,Actuals,Qty,NetSuite,11017,-20,Category_56,Material Category 19
31-10-23,,214,2735,92001,Actuals,Amount,NetSuite,11018,-5,Category_56,Material Category 19
31-10-23,,214,2735,92001,Actuals,Qty,NetSuite,11019,-2,Category_56,Material Category 19
31-10-23,,214,2744,92001,Actuals,Amount,NetSuite,11020,-1,Category_56,Material Category 19
31-10-23,,214,2744,92001,Actuals,Qty,NetSuite,11021,-2,Category_56,Material Category 19
31-10-23,,494,3282,912510,Actuals,Amount,NetSuite,11022,907500,Category_8,Material Category 8
31-10-23,,494,3282,912510,Actuals,Qty,NetSuite,11023,15000,Category_8,Material Category 8
31-10-23,,496,4255,912520,Actuals,Amount,NetSuite,11024,1755188,Category_9,Material Category 8
31-10-23,,496,4255,912520,Actuals,Qty,NetSuite,11025,27750,Category_9,Material Category 8
31-10-23,,509,3282,922410,Actuals,Amount,NetSuite,11026,-879862,Category_8,Material Category 8
31-10-23,,509,3282,922410,Actuals,Qty,NetSuite,11027,-15000,Category_8,Material Category 8
31-10-23,,511,4255,922420,Actuals,Amount,NetSuite,11028,-1700528,Category_9,Material Category 8
31-10-23,,511,4255,922420,Actuals,Qty,NetSuite,11029,-27750,Category_9,Material Category 8
31-10-23,,265,2156,91004,Actuals,Amount,NetSuite,11030,34580,Category_58,
31-10-23,,265,2156,91004,Actuals,Qty,NetSuite,11031,-2,Category_58,
31-10-23,,591,4647,910140,Actuals,Amount,NetSuite,11032,18121,Category_51,
31-10-23,,593,4649,910240,Actuals,Amount,NetSuite,11033,112052,Category_52,
31-10-23,,593,4649,910240,Actuals,Qty,NetSuite,11034,5,Category_52,
31-10-23,,485,3942,91034,Actuals,Amount,NetSuite,11035,105013,Category_59,
31-10-23,,485,3942,91034,Actuals,Qty,NetSuite,11036,8,Category_59,
31-10-23,,644,3458,9121010,Actuals,Amount,NetSuite,11037,190950,Category_31,Material Category 5
31-10-23,,644,3458,9121010,Actuals,Qty,NetSuite,11038,75,Category_31,Material Category 5
31-10-23,,645,2357,9121020,Actuals,Amount,NetSuite,11039,1694000,Category_32,Material Category 5
31-10-23,,645,2357,9121020,Actuals,Qty,NetSuite,11040,500,Category_32,Material Category 5
31-10-23,,646,2358,9121030,Actuals,Amount,NetSuite,11041,1527000,Category_33,Material Category 5
31-10-23,,646,2358,9121030,Actuals,Qty,NetSuite,11042,1000,Category_33,Material Category 5
31-10-23,,603,4306,912220,Actuals,Amount,NetSuite,11043,16008,Category_30,Material Category 5
31-10-23,,603,4306,912220,Actuals,Qty,NetSuite,11044,2,Category_30,Material Category 5
31-10-23,,647,3458,9221010,Actuals,Amount,NetSuite,11045,-146828,Category_31,Material Category 5
31-10-23,,647,3458,9221010,Actuals,Qty,NetSuite,11046,-75,Category_31,Material Category 5
31-10-23,,648,2357,9221020,Actuals,Amount,NetSuite,11047,-1303610,Category_32,Material Category 5
31-10-23,,648,2357,9221020,Actuals,Qty,NetSuite,11048,-500,Category_32,Material Category 5
31-10-23,,649,2358,9221030,Actuals,Amount,NetSuite,11049,-1174804,Category_33,Material Category 5
31-10-23,,649,2358,9221030,Actuals,Qty,NetSuite,11050,-1000,Category_33,Material Category 5
31-10-23,,604,4306,922220,Actuals,Amount,NetSuite,11051,-13920,Category_30,Material Category 5
31-10-23,,604,4306,922220,Actuals,Qty,NetSuite,11052,-2,Category_30,Material Category 5
31-10-23,,214,4163,92001,Actuals,Amount,NetSuite,11053,-850,Category_37,Material Category 9
31-10-23,,214,4163,92001,Actuals,Qty,NetSuite,11054,-2000,Category_37,Material Category 9
31-10-23,,214,4373,92001,Actuals,Amount,NetSuite,11055,-11583,Category_37,Material Category 9
31-10-23,,214,4373,92001,Actuals,Qty,NetSuite,11056,-3375,Category_37,Material Category 9
31-10-23,,214,4201,92001,Actuals,Amount,NetSuite,11057,-52710,Category_37,Material Category 9
31-10-23,,214,4201,92001,Actuals,Qty,NetSuite,11058,-20000,Category_37,Material Category 9
31-10-23,,214,4295,92001,Actuals,Amount,NetSuite,11059,-281,Category_37,Material Category 9
31-10-23,,214,4295,92001,Actuals,Qty,NetSuite,11060,-50,Category_37,Material Category 9
31-10-23,,214,4276,92001,Actuals,Amount,NetSuite,11061,-1088,Category_37,Material Category 9
31-10-23,,214,4276,92001,Actuals,Qty,NetSuite,11062,-750,Category_37,Material Category 9
31-10-23,,214,4161,92001,Actuals,Amount,NetSuite,11063,-2240,Category_37,Material Category 9
31-10-23,,214,4161,92001,Actuals,Qty,NetSuite,11064,-22500,Category_37,Material Category 9
31-10-23,,214,4223,92001,Actuals,Amount,NetSuite,11065,-74,Category_37,Material Category 9
31-10-23,,214,4223,92001,Actuals,Qty,NetSuite,11066,-1000,Category_37,Material Category 9
31-10-23,,214,4182,92001,Actuals,Amount,NetSuite,11067,-425,Category_37,Material Category 9
31-10-23,,214,4182,92001,Actuals,Qty,NetSuite,11068,-625,Category_37,Material Category 9
31-10-23,,214,4456,92001,Actuals,Amount,NetSuite,11069,-756,Category_37,Material Category 9
31-10-23,,214,4456,92001,Actuals,Qty,NetSuite,11070,-7500,Category_37,Material Category 9
31-10-23,,214,4458,92001,Actuals,Amount,NetSuite,11071,-471,Category_37,Material Category 9
31-10-23,,214,4458,92001,Actuals,Qty,NetSuite,11072,-2000,Category_37,Material Category 9
31-10-23,,214,4210,92001,Actuals,Amount,NetSuite,11073,-235,Category_37,Material Category 9
31-10-23,,214,4210,92001,Actuals,Qty,NetSuite,11074,-2050,Category_37,Material Category 9
31-10-23,,214,4457,92001,Actuals,Amount,NetSuite,11075,-23,Category_37,Material Category 9
31-10-23,,214,4457,92001,Actuals,Qty,NetSuite,11076,-250,Category_37,Material Category 9
31-10-23,,214,4156,92001,Actuals,Amount,NetSuite,11077,-7028,Category_37,Material Category 9
31-10-23,,214,4156,92001,Actuals,Qty,NetSuite,11078,-15000,Category_37,Material Category 9
31-10-23,,214,4212,92001,Actuals,Amount,NetSuite,11079,-8814,Category_37,Material Category 9
31-10-23,,214,4212,92001,Actuals,Qty,NetSuite,11080,-3750,Category_37,Material Category 9
31-10-23,,214,4157,92001,Actuals,Amount,NetSuite,11081,-2835,Category_37,Material Category 9
31-10-23,,214,4157,92001,Actuals,Qty,NetSuite,11082,-670,Category_37,Material Category 9
31-10-23,,214,4324,92001,Actuals,Amount,NetSuite,11083,-20585,Category_37,Material Category 9
31-10-23,,214,4324,92001,Actuals,Qty,NetSuite,11084,-5000,Category_37,Material Category 9
31-10-23,,214,4219,92001,Actuals,Amount,NetSuite,11085,-57,Category_37,Material Category 9
31-10-23,,214,4219,92001,Actuals,Qty,NetSuite,11086,-18,Category_37,Material Category 9
31-10-23,,214,4158,92001,Actuals,Amount,NetSuite,11087,-4520,Category_37,Material Category 9
31-10-23,,214,4158,92001,Actuals,Qty,NetSuite,11088,-15000,Category_37,Material Category 9
31-10-23,,214,4308,92001,Actuals,Amount,NetSuite,11089,-371,Category_37,Material Category 9
31-10-23,,214,4308,92001,Actuals,Qty,NetSuite,11090,-2250,Category_37,Material Category 9
31-10-23,,214,4266,92001,Actuals,Amount,NetSuite,11091,-1339,Category_37,Material Category 9
31-10-23,,214,4266,92001,Actuals,Qty,NetSuite,11092,-3500,Category_37,Material Category 9
31-10-23,,214,4172,92001,Actuals,Amount,NetSuite,11093,-4307,Category_37,Material Category 9
31-10-23,,214,4172,92001,Actuals,Qty,NetSuite,11094,-30000,Category_37,Material Category 9
31-10-23,,214,4570,92001,Actuals,Amount,NetSuite,11095,-105,Category_37,Material Category 9
31-10-23,,214,4570,92001,Actuals,Qty,NetSuite,11096,-1750,Category_37,Material Category 9
31-10-23,,214,4043,92001,Actuals,Amount,NetSuite,11097,-101779,Category_37,Material Category 9
31-10-23,,214,4043,92001,Actuals,Qty,NetSuite,11098,-27300,Category_37,Material Category 9
31-10-23,,214,4265,92001,Actuals,Amount,NetSuite,11099,-14,Category_37,Material Category 9
31-10-23,,214,4265,92001,Actuals,Qty,NetSuite,11100,-708,Category_37,Material Category 9
31-10-23,,214,4586,92001,Actuals,Amount,NetSuite,11101,-349,Category_37,Material Category 9
31-10-23,,214,4586,92001,Actuals,Qty,NetSuite,11102,-775,Category_37,Material Category 9
31-10-23,,214,4192,92001,Actuals,Amount,NetSuite,11103,-251,Category_37,Material Category 9
31-10-23,,214,4192,92001,Actuals,Qty,NetSuite,11104,-1000,Category_37,Material Category 9
31-10-23,,214,4343,92001,Actuals,Amount,NetSuite,11105,-66,Category_37,Material Category 9
31-10-23,,214,4343,92001,Actuals,Qty,NetSuite,11106,-278,Category_37,Material Category 9
31-10-23,,214,4335,92001,Actuals,Amount,NetSuite,11107,-189,Category_37,Material Category 9
31-10-23,,214,4335,92001,Actuals,Qty,NetSuite,11108,-2500,Category_37,Material Category 9
31-10-23,,214,4292,92001,Actuals,Amount,NetSuite,11109,-2295,Category_37,Material Category 9
31-10-23,,214,4292,92001,Actuals,Qty,NetSuite,11110,-375,Category_37,Material Category 9
31-10-23,,214,4152,92001,Actuals,Amount,NetSuite,11111,-4015,Category_37,Material Category 9
31-10-23,,214,4152,92001,Actuals,Qty,NetSuite,11112,-1248,Category_37,Material Category 9
31-10-23,,214,4269,92001,Actuals,Amount,NetSuite,11113,-9312,Category_37,Material Category 9
31-10-23,,214,4269,92001,Actuals,Qty,NetSuite,11114,-800,Category_37,Material Category 9
31-10-23,,214,4353,92001,Actuals,Amount,NetSuite,11115,-3033,Category_37,Material Category 9
31-10-23,,214,4353,92001,Actuals,Qty,NetSuite,11116,-1750,Category_37,Material Category 9
31-10-23,,214,4167,92001,Actuals,Amount,NetSuite,11117,-3616,Category_37,Material Category 9
31-10-23,,214,4167,92001,Actuals,Qty,NetSuite,11118,-1040,Category_37,Material Category 9
31-10-23,,214,4185,92001,Actuals,Amount,NetSuite,11119,-12748,Category_37,Material Category 9
31-10-23,,214,4185,92001,Actuals,Qty,NetSuite,11120,-7500,Category_37,Material Category 9
31-10-23,,214,4184,92001,Actuals,Amount,NetSuite,11121,-598,Category_37,Material Category 9
31-10-23,,214,4184,92001,Actuals,Qty,NetSuite,11122,-1495,Category_37,Material Category 9
31-10-23,,214,4216,92001,Actuals,Amount,NetSuite,11123,-950,Category_37,Material Category 9
31-10-23,,214,4216,92001,Actuals,Qty,NetSuite,11124,-2500,Category_37,Material Category 9
31-10-23,,214,4519,92001,Actuals,Amount,NetSuite,11125,-1053,Category_37,Material Category 9
31-10-23,,214,4519,92001,Actuals,Qty,NetSuite,11126,-275,Category_37,Material Category 9
31-10-23,,214,4208,92001,Actuals,Amount,NetSuite,11127,-1809,Category_37,Material Category 9
31-10-23,,214,4208,92001,Actuals,Qty,NetSuite,11128,-3750,Category_37,Material Category 9
31-10-23,,214,4454,92001,Actuals,Amount,NetSuite,11129,-638,Category_37,Material Category 9
31-10-23,,214,4454,92001,Actuals,Qty,NetSuite,11130,-900,Category_37,Material Category 9
31-10-23,,214,4443,92001,Actuals,Amount,NetSuite,11131,-1020,Category_37,Material Category 9
31-10-23,,214,4443,92001,Actuals,Qty,NetSuite,11132,-150,Category_37,Material Category 9
31-10-23,,214,4165,92001,Actuals,Amount,NetSuite,11133,-655,Category_37,Material Category 9
31-10-23,,214,4165,92001,Actuals,Qty,NetSuite,11134,-900,Category_37,Material Category 9
31-10-23,,214,4341,92001,Actuals,Amount,NetSuite,11135,-642,Category_37,Material Category 9
31-10-23,,214,4341,92001,Actuals,Qty,NetSuite,11136,-780,Category_37,Material Category 9
31-10-23,,214,4187,92001,Actuals,Amount,NetSuite,11137,-1406,Category_37,Material Category 9
31-10-23,,214,4187,92001,Actuals,Qty,NetSuite,11138,-7500,Category_37,Material Category 9
31-10-23,,214,4188,92001,Actuals,Amount,NetSuite,11139,-33901,Category_37,Material Category 9
31-10-23,,214,4188,92001,Actuals,Qty,NetSuite,11140,-45000,Category_37,Material Category 9
31-10-23,,267,4308,91007,Actuals,Amount,NetSuite,11141,529,Category_37,Material Category 9
31-10-23,,267,4308,91007,Actuals,Qty,NetSuite,11142,2250,Category_37,Material Category 9
31-10-23,,267,4456,91007,Actuals,Amount,NetSuite,11143,809,Category_37,Material Category 9
31-10-23,,267,4456,91007,Actuals,Qty,NetSuite,11144,7500,Category_37,Material Category 9
31-10-23,,267,4335,91007,Actuals,Amount,NetSuite,11145,232,Category_37,Material Category 9
31-10-23,,267,4335,91007,Actuals,Qty,NetSuite,11146,2500,Category_37,Material Category 9
31-10-23,,267,4570,91007,Actuals,Amount,NetSuite,11147,70,Category_37,Material Category 9
31-10-23,,267,4570,91007,Actuals,Qty,NetSuite,11148,1750,Category_37,Material Category 9
31-10-23,,267,4172,91007,Actuals,Amount,NetSuite,11149,2708,Category_37,Material Category 9
31-10-23,,267,4172,91007,Actuals,Qty,NetSuite,11150,30000,Category_37,Material Category 9
31-10-23,,267,4158,91007,Actuals,Amount,NetSuite,11151,4747,Category_37,Material Category 9
31-10-23,,267,4158,91007,Actuals,Qty,NetSuite,11152,15000,Category_37,Material Category 9
31-10-23,,267,4269,91007,Actuals,Amount,NetSuite,11153,10889,Category_37,Material Category 9
31-10-23,,267,4269,91007,Actuals,Qty,NetSuite,11154,800,Category_37,Material Category 9
31-10-23,,267,4443,91007,Actuals,Amount,NetSuite,11155,676,Category_37,Material Category 9
31-10-23,,267,4443,91007,Actuals,Qty,NetSuite,11156,150,Category_37,Material Category 9
31-10-23,,267,4165,91007,Actuals,Amount,NetSuite,11157,728,Category_37,Material Category 9
31-10-23,,267,4165,91007,Actuals,Qty,NetSuite,11158,900,Category_37,Material Category 9
31-10-23,,267,4187,91007,Actuals,Amount,NetSuite,11159,2759,Category_37,Material Category 9
31-10-23,,267,4187,91007,Actuals,Qty,NetSuite,11160,7500,Category_37,Material Category 9
31-10-23,,267,4324,91007,Actuals,Amount,NetSuite,11161,24321,Category_37,Material Category 9
31-10-23,,267,4324,91007,Actuals,Qty,NetSuite,11162,5000,Category_37,Material Category 9
31-10-23,,267,4156,91007,Actuals,Amount,NetSuite,11163,5518,Category_37,Material Category 9
31-10-23,,267,4156,91007,Actuals,Qty,NetSuite,11164,15000,Category_37,Material Category 9
31-10-23,,267,4458,91007,Actuals,Amount,NetSuite,11165,1128,Category_37,Material Category 9
31-10-23,,267,4458,91007,Actuals,Qty,NetSuite,11166,2000,Category_37,Material Category 9
31-10-23,,267,4353,91007,Actuals,Amount,NetSuite,11167,1331,Category_37,Material Category 9
31-10-23,,267,4353,91007,Actuals,Qty,NetSuite,11168,1750,Category_37,Material Category 9
31-10-23,,267,4184,91007,Actuals,Amount,NetSuite,11169,634,Category_37,Material Category 9
31-10-23,,267,4184,91007,Actuals,Qty,NetSuite,11170,1495,Category_37,Material Category 9
31-10-23,,267,4343,91007,Actuals,Amount,NetSuite,11171,16,Category_37,Material Category 9
31-10-23,,267,4343,91007,Actuals,Qty,NetSuite,11172,278,Category_37,Material Category 9
31-10-23,,267,4043,91007,Actuals,Amount,NetSuite,11173,130112,Category_37,Material Category 9
31-10-23,,267,4043,91007,Actuals,Qty,NetSuite,11174,27300,Category_37,Material Category 9
31-10-23,,267,4457,91007,Actuals,Amount,NetSuite,11175,21,Category_37,Material Category 9
31-10-23,,267,4457,91007,Actuals,Qty,NetSuite,11176,250,Category_37,Material Category 9
31-10-23,,267,4188,91007,Actuals,Amount,NetSuite,11177,9811,Category_37,Material Category 9
31-10-23,,267,4188,91007,Actuals,Qty,NetSuite,11178,45000,Category_37,Material Category 9
31-10-23,,267,4454,91007,Actuals,Amount,NetSuite,11179,898,Category_37,Material Category 9
31-10-23,,267,4454,91007,Actuals,Qty,NetSuite,11180,900,Category_37,Material Category 9
31-10-23,,267,4208,91007,Actuals,Amount,NetSuite,11181,1760,Category_37,Material Category 9
31-10-23,,267,4208,91007,Actuals,Qty,NetSuite,11182,3750,Category_37,Material Category 9
31-10-23,,267,4223,91007,Actuals,Amount,NetSuite,11183,424,Category_37,Material Category 9
31-10-23,,267,4223,91007,Actuals,Qty,NetSuite,11184,1000,Category_37,Material Category 9
31-10-23,,267,4161,91007,Actuals,Amount,NetSuite,11185,552,Category_37,Material Category 9
31-10-23,,267,4161,91007,Actuals,Qty,NetSuite,11186,22500,Category_37,Material Category 9
31-10-23,,267,4210,91007,Actuals,Amount,NetSuite,11187,436,Category_37,Material Category 9
31-10-23,,267,4210,91007,Actuals,Qty,NetSuite,11188,2050,Category_37,Material Category 9
31-10-23,,267,4157,91007,Actuals,Amount,NetSuite,11189,1643,Category_37,Material Category 9
31-10-23,,267,4157,91007,Actuals,Qty,NetSuite,11190,670,Category_37,Material Category 9
31-10-23,,267,4152,91007,Actuals,Amount,NetSuite,11191,2968,Category_37,Material Category 9
31-10-23,,267,4152,91007,Actuals,Qty,NetSuite,11192,1248,Category_37,Material Category 9
31-10-23,,267,4216,91007,Actuals,Amount,NetSuite,11193,1880,Category_37,Material Category 9
31-10-23,,267,4216,91007,Actuals,Qty,NetSuite,11194,2500,Category_37,Material Category 9
31-10-23,,267,4167,91007,Actuals,Amount,NetSuite,11195,3154,Category_37,Material Category 9
31-10-23,,267,4167,91007,Actuals,Qty,NetSuite,11196,1040,Category_37,Material Category 9
31-10-23,,267,4519,91007,Actuals,Amount,NetSuite,11197,728,Category_37,Material Category 9
31-10-23,,267,4519,91007,Actuals,Qty,NetSuite,11198,275,Category_37,Material Category 9
31-10-23,,267,4292,91007,Actuals,Amount,NetSuite,11199,2287,Category_37,Material Category 9
31-10-23,,267,4292,91007,Actuals,Qty,NetSuite,11200,375,Category_37,Material Category 9
31-10-23,,267,4212,91007,Actuals,Amount,NetSuite,11201,3832,Category_37,Material Category 9
31-10-23,,267,4212,91007,Actuals,Qty,NetSuite,11202,3750,Category_37,Material Category 9
31-10-23,,267,4219,91007,Actuals,Amount,NetSuite,11203,43,Category_37,Material Category 9
31-10-23,,267,4219,91007,Actuals,Qty,NetSuite,11204,18,Category_37,Material Category 9
31-10-23,,267,4182,91007,Actuals,Amount,NetSuite,11205,254,Category_37,Material Category 9
31-10-23,,267,4182,91007,Actuals,Qty,NetSuite,11206,625,Category_37,Material Category 9
31-10-23,,267,4163,91007,Actuals,Amount,NetSuite,11207,1122,Category_37,Material Category 9
31-10-23,,267,4163,91007,Actuals,Qty,NetSuite,11208,2000,Category_37,Material Category 9
31-10-23,,267,4185,91007,Actuals,Amount,NetSuite,11209,1170,Category_37,Material Category 9
31-10-23,,267,4185,91007,Actuals,Qty,NetSuite,11210,7500,Category_37,Material Category 9
31-10-23,,267,4266,91007,Actuals,Amount,NetSuite,11211,2260,Category_37,Material Category 9
31-10-23,,267,4266,91007,Actuals,Qty,NetSuite,11212,3500,Category_37,Material Category 9
31-10-23,,267,4192,91007,Actuals,Amount,NetSuite,11213,216,Category_37,Material Category 9
